PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Embarked,Has_Cabin
683,0,3,"Olsvigen, Mr. Thor Anderson",male,0.33653846153846156,0.0,0.0,6563,0.1405512962714674,S,0
684,0,3,"Goodwin, Mr. Charles Edward",male,0.2211538461538462,0.625,0.3333333333333333,CA 2144,0.7145643138354277,S,0
685,0,2,"Brown, Mr. Thomas William Solomon",male,1.0,0.125,0.16666666666666666,29750,0.5942006021232767,S,0
686,0,2,"Laroche, Mr. Joseph Philippe Lemercier",male,0.4326923076923077,0.125,0.3333333333333333,SC/Paris 2123,0.6334970686103628,C,0
687,0,3,"Panula, Mr. Jaako Arnold",male,0.2211538461538462,0.5,0.16666666666666666,3101295,0.6046752922248089,S,0
688,0,3,"Dakic, Mr. Branko",male,0.31730769230769235,0.0,0.0,349228,0.1549614226686006,S,0
689,0,3,"Fischer, Mr. Eberhard Thelander",male,0.2980769230769231,0.0,0.0,350036,0.11877612959058054,S,0
690,1,1,"Madill, Miss. Georgette Alexandra",female,0.24038461538461542,0.0,0.16666666666666666,24160,1.0,S,1
691,1,1,"Dick, Mr. Albert Adrian",male,0.548076923076923,0.125,0.0,17474,0.8684470338724815,S,1
692,1,3,"Karun, Miss. Manca",female,0.028846153846153848,0.0,0.16666666666666666,349256,0.2044156722694197,C,0
693,1,3,"Lam, Mr. Ali",male,0.4903846153846155,0.0,0.0,1601,0.8607650866009288,S,0
694,0,3,"Saad, Mr. Khalil",male,0.4326923076923077,0.0,0.0,2672,0.11007947052155576,C,0
695,0,1,"Weir, Col. John",male,1.0,0.0,0.0,113800,0.40451348683007693,S,0
696,0,2,"Chapman, Mr. Charles Henry",male,0.9519230769230769,0.0,0.0,248731,0.2056848238119035,S,0
697,0,3,"Kelly, Mr. James",male,0.7980769230769231,0.0,0.0,363592,0.12264909864339432,S,0
698,1,3,"Mullens, Miss. Katherine ""Katie""",female,0.4903846153846155,0.0,0.0,35852,0.1178238850358958,Q,0
699,0,1,"Thayer, Mr. John Borland",male,0.8942307692307693,0.125,0.16666666666666666,17421,1.0,C,1
700,0,3,"Humblen, Mr. Adolf Mathias Nicolai Olsen",male,0.7596153846153846,0.0,0.0,348121,0.11655473349341199,S,1
701,1,1,"Astor, Mrs. John Jacob (Madeleine Talmadge Force)",female,0.2980769230769231,0.125,0.0,PC 17757,1.0,C,1
702,1,1,"Silverthorne, Mr. Spencer Victor",male,0.625,0.0,0.0,PC 17475,0.400514059700401,S,1
703,0,3,"Barbara, Miss. Saiide",female,0.2980769230769231,0.0,0.16666666666666666,2691,0.22022293187718633,C,0
704,0,3,"Gallagher, Mr. Martin",male,0.4326923076923077,0.0,0.0,36864,0.11795186670404544,Q,0
705,0,3,"Hansen, Mr. Henrik Juul",male,0.4519230769230769,0.125,0.0,350025,0.11966590690247796,S,0
706,0,2,"Morley, Mr. Henry Samuel (""Mr Henry Marshall"")",male,0.7019230769230769,0.0,0.0,250655,0.3961337347488512,S,0
707,1,2,"Kelly, Mrs. Florence ""Fannie""",female,0.8173076923076923,0.0,0.0,223596,0.2056848238119035,S,0
708,1,1,"Calderhead, Mr. Edward Pennington",male,0.7596153846153846,0.0,0.0,PC 17476,0.400514059700401,S,1
709,1,1,"Cleaver, Miss. Alice",female,0.37500000000000006,0.0,0.0,113781,1.0,S,0
710,1,3,"Moubarek, Master. Halim Gonios (""William George"")",male,0.4903846153846155,0.125,0.16666666666666666,2661,0.23228368050900136,C,0
711,1,1,"Mayne, Mlle. Berthe Antonine (""Mrs de Villiers"")",female,0.4134615384615385,0.0,0.0,PC 17482,0.7542416781443876,C,1
712,0,1,"Klaber, Mr. Herman",male,0.4903846153846155,0.0,0.0,113028,0.40451348683007693,S,1
713,1,1,"Taylor, Mr. Elmer Zebley",male,0.875,0.125,0.0,19996,0.7922674694977024,S,1
714,0,3,"Larsson, Mr. August Viktor",male,0.5096153846153846,0.0,0.0,7545,0.14448673256706848,S,0
715,0,2,"Greenberg, Mr. Samuel",male,0.9519230769230769,0.0,0.0,250647,0.1980668673744256,S,0
716,0,3,"Soholt, Mr. Peter Andreas Lauritz Andersen",male,0.31730769230769235,0.0,0.0,348124,0.11655473349341199,S,1
717,1,1,"Endres, Miss. Caroline Louise",female,0.6826923076923077,0.0,0.0,PC 17757,1.0,C,1
718,1,2,"Troutt, Miss. Edwina Celia ""Winnie""",female,0.4711538461538462,0.0,0.0,34218,0.15997708518703607,S,1
719,0,3,"McEvoy, Mr. Michael",male,0.4903846153846155,0.0,0.0,36568,0.23615664956181515,Q,0
720,0,3,"Johnson, Mr. Malkolm Joackim",male,0.5865384615384616,0.0,0.0,347062,0.11845922260278147,S,0
721,1,2,"Harper, Miss. Annie Jessie ""Nina""",female,0.06730769230769232,0.0,0.16666666666666666,248727,0.5027851248735419,S,0
722,0,3,"Jensen, Mr. Svend Lauritz",male,0.27884615384615385,0.125,0.0,350048,0.10747717660251331,S,0
723,0,2,"Gillespie, Mr. William Henry",male,0.6057692307692307,0.0,0.0,12233,0.1980668673744256,S,0
724,0,2,"Hodges, Mr. Henry Price",male,0.9134615384615384,0.0,0.0,250643,0.1980668673744256,S,0
725,1,1,"Chambers, Mr. Norman Campbell",male,0.4711538461538462,0.125,0.0,113806,0.8090269736601539,S,1
726,0,3,"Oreskovic, Mr. Luka",male,0.33653846153846156,0.0,0.0,315094,0.13198109527930474,S,0
727,1,2,"Renouf, Mrs. Peter Henry (Lillian Jefferys)",female,0.5288461538461539,0.375,0.0,31027,0.31995417037407214,S,0
728,1,3,"Mannion, Miss. Margareth",female,0.4903846153846155,0.0,0.0,36866,0.11788787586997061,Q,0
729,0,2,"Bryhl, Mr. Kurt Arnold Gottfrid",male,0.4326923076923077,0.125,0.0,236853,0.3961337347488512,S,0
730,0,3,"Ilmakangas, Miss. Pieta Sofia",female,0.4326923076923077,0.125,0.0,STON/O2. 3101271,0.12074460953402483,S,0
731,1,1,"Allen, Miss. Elisabeth Walton",female,0.5096153846153846,0.0,0.0,24160,1.0,S,1
732,0,3,"Hassan, Mr. Houssein G N",male,0.1634615384615385,0.0,0.0,2699,0.2862447131382324,C,0
733,0,2,"Knight, Mr. Robert J",male,0.4903846153846155,0.0,0.0,239855,0.0,S,0
734,0,2,"Berriman, Mr. William John",male,0.3942307692307693,0.0,0.0,28425,0.1980668673744256,S,0
735,0,2,"Troupiansky, Mr. Moses Aaron",male,0.3942307692307693,0.0,0.0,233639,0.1980668673744256,S,0
736,0,3,"Williams, Mr. Leslie",male,0.5,0.0,0.0,54636,0.24529819728678864,S,0
737,0,3,"Ford, Mrs. Edward (Margaret Ann Watson)",female,0.875,0.125,0.5,W./C. 6608,0.5237345050766061,S,0
738,1,1,"Lesurer, Mr. Gustave J",male,0.625,0.0,0.0,PC 17755,1.0,C,1
739,0,3,"Ivanoff, Mr. Kanio",male,0.4903846153846155,0.0,0.0,349201,0.12029972087807612,S,0
740,0,3,"Nankoff, Mr. Minko",male,0.4903846153846155,0.0,0.0,349218,0.12029972087807612,S,0
741,1,1,"Hawksford, Mr. Walter James",male,0.4903846153846155,0.0,0.0,16988,0.45707738624867444,S,1
742,0,1,"Cavendish, Mr. Tyrell William",male,0.6442307692307692,0.125,0.0,19877,1.0,S,1
743,1,1,"Ryerson, Miss. Susan Parker ""Suzette""",female,0.3557692307692308,0.25,0.3333333333333333,PC 17608,1.0,C,1
744,0,3,"McNamee, Mr. Neal",male,0.4134615384615385,0.125,0.0,376566,0.24529819728678864,S,0
745,1,3,"Stranden, Mr. Juho",male,0.548076923076923,0.0,0.0,STON/O 2. 3101288,0.12074460953402483,S,0
746,0,1,"Crosby, Capt. Edward Gifford",male,1.0,0.125,0.16666666666666666,WE/P 5735,1.0,S,1
747,0,3,"Abbott, Mr. Rossmore Edward",male,0.25961538461538464,0.125,0.16666666666666666,C.A. 2673,0.30852723571785523,S,0
748,1,2,"Sinkkonen, Miss. Anna",female,0.5288461538461539,0.0,0.0,250648,0.1980668673744256,S,0
749,0,1,"Marvin, Mr. Daniel Warner",male,0.31730769230769235,0.125,0.0,113773,0.8090269736601539,S,1
750,0,3,"Connaghton, Mr. Michael",male,0.548076923076923,0.0,0.0,335097,0.11807832478090757,Q,0
751,1,2,"Wells, Miss. Joan",female,0.028846153846153848,0.125,0.16666666666666666,29103,0.35042599612398373,S,0
752,1,3,"Moor, Master. Meier",male,0.06730769230769232,0.0,0.16666666666666666,392096,0.1900680131150738,S,1
753,0,3,"Vande Velde, Mr. Johannes Joseph",male,0.5865384615384616,0.0,0.0,345780,0.14474117231208025,S,0
754,0,3,"Jonkoff, Mr. Lalio",male,0.3942307692307693,0.0,0.0,349204,0.12029972087807612,S,0
755,1,2,"Herman, Mrs. Samuel (Jane Laver)",female,0.875,0.125,0.3333333333333333,220845,0.990334336872128,S,0
756,1,2,"Hamalainen, Master. Viljo",male,0.0,0.125,0.16666666666666666,250649,0.22092073668685933,S,0
757,0,3,"Carlsson, Mr. August Sigfrid",male,0.4903846153846155,0.0,0.0,350042,0.11877612959058054,S,0
758,0,2,"Bailey, Mr. Percy Andrew",male,0.2980769230769231,0.0,0.0,29108,0.17521299806199186,S,0
759,0,3,"Theobald, Mr. Thomas Leonard",male,0.6057692307692307,0.0,0.0,363294,0.12264909864339432,S,0
760,1,1,"Rothes, the Countess. of (Lucy Noel Martha Dyer-Edwards)",female,0.5865384615384616,0.0,0.0,110152,1.0,S,1
761,0,3,"Garfirth, Mr. John",male,0.4903846153846155,0.0,0.0,358585,0.22092073668685933,S,0
762,0,3,"Nirva, Mr. Iisakki Antino Aijo",male,0.7403846153846154,0.0,0.0,SOTON/O2 3101272,0.10855587923406018,S,0
763,1,3,"Barah, Mr. Hanna Assi",male,0.33653846153846156,0.0,0.0,2663,0.11014346135563058,C,0
764,1,1,"Carter, Mrs. William Ernest (Lucile Polk)",female,0.6442307692307692,0.125,0.3333333333333333,113760,1.0,S,1
765,0,3,"Eklund, Mr. Hans Linus",male,0.25961538461538464,0.0,0.0,347074,0.11845922260278147,S,0
766,1,1,"Hogeboom, Mrs. John C (Anna Andrews)",female,0.9326923076923077,0.125,0.0,13502,1.0,S,1
767,0,1,"Brewe, Dr. Arthur Jackson",male,0.4903846153846155,0.0,0.0,112379,0.6033421498482503,C,0
768,0,3,"Mangan, Miss. Mary",female,0.5384615384615384,0.0,0.0,364850,0.11807832478090757,Q,0
769,0,3,"Moran, Mr. Daniel J",male,0.4903846153846155,0.125,0.0,371110,0.36794729593018294,Q,0
770,0,3,"Gronnestad, Mr. Daniel Danielsen",male,0.5673076923076923,0.0,0.0,8471,0.12741032141681802,S,0
771,0,3,"Lievens, Mr. Rene Aime",male,0.4134615384615385,0.0,0.0,345781,0.14474117231208025,S,0
772,0,3,"Jensen, Mr. Niels Peder",male,0.875,0.0,0.0,350047,0.11966590690247796,S,0
773,0,2,"Mack, Mrs. (Mary)",female,1.0,0.0,0.0,S.O./P.P. 3,0.15997708518703607,S,1
774,0,3,"Elias, Mr. Dibo",male,0.4903846153846155,0.0,0.0,2674,0.11007947052155576,C,0
775,1,2,"Hocking, Mrs. Elizabeth (Eliza Needs)",female,0.9903846153846154,0.125,0.5,29105,0.35042599612398373,S,0
776,0,3,"Myhrman, Mr. Pehr Fabian Oliver Malkolm",male,0.2980769230769231,0.0,0.0,347078,0.11807832478090757,S,0
777,0,3,"Tobin, Mr. Roger",male,0.4903846153846155,0.0,0.0,383121,0.11807832478090757,Q,1
778,1,3,"Emanuel, Miss. Virginia Ethel",female,0.04807692307692308,0.0,0.0,364516,0.1900680131150738,S,0
779,0,3,"Kilgannon, Mr. Thomas J",male,0.4903846153846155,0.0,0.0,36865,0.11788787586997061,Q,0
780,1,1,"Robert, Mrs. Edward Scott (Elisabeth Walton McMillan)",female,0.7788461538461539,0.0,0.16666666666666666,24160,1.0,S,1
781,1,3,"Ayoub, Miss. Banoura",female,0.20192307692307693,0.0,0.0,2687,0.11014346135563058,C,0
782,1,1,"Dick, Mrs. Albert Adrian (Vera Gillespie)",female,0.27884615384615385,0.125,0.0,17474,0.8684470338724815,S,1
783,0,1,"Long, Mr. Milton Clyde",male,0.5096153846153846,0.0,0.0,113501,0.45707738624867444,S,1
784,0,3,"Johnston, Mr. Andrew G",male,0.4903846153846155,0.125,0.3333333333333333,W./C. 6607,0.35728215691771387,S,0
785,0,3,"Ali, Mr. William",male,0.4326923076923077,0.0,0.0,SOTON/O.Q. 3101312,0.10741318576843849,S,0
786,0,3,"Harmer, Mr. Abraham (David Lishin)",male,0.4326923076923077,0.0,0.0,374887,0.11046036834342966,S,0
787,1,3,"Sjoblom, Miss. Anna Sofia",female,0.2980769230769231,0.0,0.0,3101265,0.1142053557280938,S,0
788,0,3,"Rice, Master. George Hugh",male,0.10576923076923078,0.5,0.16666666666666666,382652,0.4437459624830881,Q,0
789,1,3,"Dean, Master. Bertram Vere",male,0.0,0.125,0.3333333333333333,C.A. 2315,0.3134789074022159,S,0
790,0,1,"Guggenheim, Mr. Benjamin",male,0.8365384615384616,0.0,0.0,PC 17593,1.0,C,1
791,0,3,"Keane, Mr. Andrew ""Andy""",male,0.4903846153846155,0.0,0.0,12460,0.11807832478090757,Q,0
792,0,2,"Gaskell, Mr. Alfred",male,0.25961538461538464,0.0,0.0,239865,0.3961337347488512,S,0
793,0,3,"Sage, Miss. Stella Anna",female,0.4903846153846155,1.0,0.3333333333333333,CA. 2343,1.0,S,0
794,0,1,"Hoyt, Mr. William Fisher",male,0.4903846153846155,0.0,0.0,PC 17600,0.4676785344270687,C,0
795,0,3,"Dantcheff, Mr. Ristiu",male,0.4326923076923077,0.0,0.0,349203,0.12029972087807612,S,0
796,0,2,"Otter, Mr. Richard",male,0.7019230769230769,0.0,0.0,28213,0.1980668673744256,S,0
797,1,1,"Leader, Dr. Alice (Farnham)",female,0.8942307692307693,0.0,0.0,17465,0.39505503211730436,S,1
798,1,3,"Osman, Mrs. Mara",female,0.548076923076923,0.0,0.0,349244,0.1322980022671038,S,0
799,0,3,"Ibrahim Shawah, Mr. Yousseff",male,0.5288461538461539,0.0,0.0,2685,0.11014346135563058,C,0
800,0,3,"Van Impe, Mrs. Jean Baptiste (Rosalie Paula Govaert)",female,0.5288461538461539,0.125,0.16666666666666666,345773,0.36794729593018294,S,0
801,0,2,"Ponesell, Mr. Martin",male,0.6057692307692307,0.0,0.0,250647,0.1980668673744256,S,0
802,1,2,"Collyer, Mrs. Harvey (Charlotte Annie Tate)",female,0.548076923076923,0.125,0.16666666666666666,C.A. 31921,0.39994271296759015,S,0
803,1,1,"Carter, Master. William Thornton II",male,0.1634615384615385,0.125,0.3333333333333333,113760,1.0,S,1
804,1,3,"Thomas, Master. Assad Alexander",male,0.0,0.0,0.16666666666666666,2625,0.1297596991821362,C,0
805,1,3,"Hedman, Mr. Oskar Arvid",male,0.4711538461538462,0.0,0.0,347089,0.10627049230281681,S,0
806,0,3,"Johansson, Mr. Karl Johan",male,0.548076923076923,0.0,0.0,347063,0.11845922260278147,S,0
807,0,1,"Andrews, Mr. Thomas Jr",male,0.7019230769230769,0.0,0.0,112050,0.0,S,1
808,0,3,"Pettersson, Miss. Ellen Natalia",female,0.2980769230769231,0.0,0.0,347087,0.11845922260278147,S,0
809,0,2,"Meyer, Mr. August",male,0.7019230769230769,0.0,0.0,248723,0.1980668673744256,S,0
810,1,1,"Chambers, Mrs. Norman Campbell (Bertha Griggs)",female,0.5865384615384616,0.125,0.0,113806,0.8090269736601539,S,1
811,0,3,"Alexander, Mr. William",male,0.4519230769230769,0.0,0.0,3474,0.120173262801214,S,0
812,0,3,"Lester, Mr. James",male,0.7019230769230769,0.0,0.0,A/4 48871,0.36794729593018294,S,0
813,0,2,"Slemen, Mr. Richard James",male,0.625,0.0,0.0,28206,0.15997708518703607,S,0
814,0,3,"Andersson, Miss. Ebba Iris Alfrida",female,0.06730769230769232,0.5,0.3333333333333333,347082,0.4765031751642431,S,0
815,0,3,"Tomlin, Mr. Ernest Portage",male,0.5384615384615384,0.0,0.0,364499,0.12264909864339432,S,0
816,0,1,"Fry, Mr. Richard",male,0.4903846153846155,0.0,0.0,112058,0.0,S,1
817,0,3,"Heininen, Miss. Wendla Maria",female,0.3942307692307693,0.0,0.0,STON/O2. 3101290,0.12074460953402483,S,0
818,0,2,"Mallet, Mr. Albert",male,0.548076923076923,0.125,0.16666666666666666,S.C./PARIS 2079,0.56379276720744,C,0
819,0,3,"Holm, Mr. John Fredrik Alexander",male,0.7788461538461539,0.0,0.0,C 7075,0.098271638043465,S,0
820,0,3,"Skoog, Master. Karl Thorsten",male,0.14423076923076925,0.375,0.3333333333333333,347088,0.42508196921126723,S,0
821,1,1,"Hays, Mrs. Charles Melville (Clara Jennings Gregg)",female,0.9519230769230769,0.125,0.16666666666666666,12749,1.0,S,1
822,1,3,"Lulic, Mr. Nikola",male,0.4711538461538462,0.0,0.0,315098,0.13198109527930474,S,0
823,0,1,"Reuchlin, Jonkheer. John George",male,0.6826923076923077,0.0,0.0,19972,0.0,S,0
824,1,3,"Moor, Mrs. (Beila)",female,0.4711538461538462,0.0,0.16666666666666666,392096,0.1900680131150738,S,1
825,0,3,"Panula, Master. Urho Abraham",male,0.0,0.5,0.16666666666666666,3101295,0.6046752922248089,S,0
826,0,3,"Flynn, Mr. John",male,0.4903846153846155,0.0,0.0,368323,0.10588959448094291,Q,0
827,0,3,"Lam, Mr. Len",male,0.4903846153846155,0.0,0.0,1601,0.8607650866009288,S,0
828,1,2,"Mallet, Master. Andre",male,0.0,0.0,0.3333333333333333,S.C./PARIS 2079,0.56379276720744,C,0
829,1,3,"McCormack, Mr. Thomas Joseph",male,0.4903846153846155,0.0,0.0,367228,0.11807832478090757,Q,0
830,1,1,"Stone, Mrs. George Nelson (Martha Evelyn)",female,1.0,0.0,0.0,113572,1.0,S,1
831,1,3,"Yasbeck, Mrs. Antoni (Selini Alexander)",female,0.24038461538461542,0.125,0.0,2659,0.22022293187718633,C,0
832,1,2,"Richards, Master. George Sibley",male,0.0,0.125,0.16666666666666666,29106,0.2856733664054215,S,0
833,0,3,"Saad, Mr. Amin",male,0.4903846153846155,0.0,0.0,2671,0.11014346135563058,C,0
834,0,3,"Augustsson, Mr. Albert",male,0.3942307692307693,0.0,0.0,347468,0.11966590690247796,S,0
835,0,3,"Allum, Mr. Owen George",male,0.2980769230769231,0.0,0.0,2223,0.12645807686213328,S,0
836,1,1,"Compton, Miss. Sara Rebecca",female,0.7019230769230769,0.125,0.16666666666666666,PC 17756,1.0,C,1
837,0,3,"Pasic, Mr. Jakob",male,0.3557692307692308,0.0,0.0,315097,0.13198109527930474,S,0
838,0,3,"Sirota, Mr. Maurice",male,0.4903846153846155,0.0,0.0,392092,0.12264909864339432,S,0
839,1,3,"Chip, Mr. Chang",male,0.5673076923076923,0.0,0.0,1601,0.8607650866009288,S,0
840,1,1,"Marechal, Mr. Pierre",male,0.4903846153846155,0.0,0.0,11774,0.4525066123861877,C,1
841,0,3,"Alhomaki, Mr. Ilmari Rudolf",male,0.33653846153846156,0.0,0.0,SOTON/O2 3101287,0.12074460953402483,S,0
842,0,2,"Mudd, Mr. Thomas Charles",male,0.25961538461538464,0.0,0.0,S.O./P.P. 3,0.15997708518703607,S,0
843,1,1,"Serepeca, Miss. Augusta",female,0.5288461538461539,0.0,0.0,113798,0.4723132991236303,C,0
844,0,3,"Lemberopolous, Mr. Peter L",male,0.6153846153846154,0.0,0.0,2683,0.09808118913252806,C,0
845,0,3,"Culumovic, Mr. Jeso",male,0.27884615384615385,0.0,0.0,315090,0.13198109527930474,S,0
846,0,3,"Abbing, Mr. Anthony",male,0.7596153846153846,0.0,0.0,C.A. 5547,0.1150311422059164,S,0
847,0,3,"Sage, Mr. Douglas Bullen",male,0.4903846153846155,1.0,0.3333333333333333,CA. 2343,1.0,S,0
848,0,3,"Markoff, Mr. Marin",male,0.625,0.0,0.0,349213,0.12029972087807612,C,0
849,0,2,"Harper, Rev. John",male,0.4903846153846155,0.0,0.16666666666666666,248727,0.5027851248735419,S,0
850,1,1,"Goldenberg, Mrs. Samuel L (Edwiga Grabowska)",female,0.4903846153846155,0.125,0.0,17453,1.0,C,1
851,0,3,"Andersson, Master. Sigvard Harald Elias",male,0.028846153846153848,0.5,0.3333333333333333,347082,0.4765031751642431,S,0
852,0,3,"Svensson, Mr. Johan",male,1.0,0.0,0.0,347060,0.11845922260278147,S,0
853,0,3,"Boulos, Miss. Nourelain",female,0.125,0.125,0.16666666666666666,2678,0.23228368050900136,C,0
854,1,1,"Lines, Miss. Mary Conover",female,0.25961538461538464,0.0,0.16666666666666666,PC 17592,0.6002949672732592,S,1
855,0,2,"Carter, Mrs. Ernest Courtenay (Lilian Hughes)",female,0.7980769230769231,0.125,0.0,244252,0.3961337347488512,S,0
856,1,3,"Aks, Mrs. Sam (Leah Rosen)",female,0.2980769230769231,0.0,0.16666666666666666,392091,0.14245578538083686,S,0
857,1,1,"Wick, Mrs. George Dennick (Mary Hitchcock)",female,0.8173076923076923,0.125,0.16666666666666666,36928,1.0,S,0
858,1,1,"Daly, Mr. Peter Denis ",male,0.9326923076923077,0.0,0.0,113055,0.40451348683007693,S,1
859,1,3,"Baclini, Mrs. Solomon (Latifa Qurban)",female,0.4134615384615385,0.0,0.5,2666,0.29341778091976156,C,0
860,0,3,"Razi, Mr. Raihed",male,0.4903846153846155,0.0,0.0,2629,0.11014346135563058,C,0
861,0,3,"Hansen, Mr. Claus Peter",male,0.7403846153846154,0.25,0.0,350026,0.21495282961373913,S,0
862,0,2,"Giles, Mr. Frederick Edward",male,0.3557692307692308,0.125,0.0,28134,0.17521299806199186,S,0
863,1,1,"Swift, Mrs. Frederick Joel (Margaret Welles Barron)",female,0.875,0.0,0.0,17466,0.39505503211730436,S,1
864,0,3,"Sage, Miss. Dorothy Edith ""Dolly""",female,0.4903846153846155,1.0,0.3333333333333333,CA. 2343,1.0,S,0
865,0,2,"Gill, Mr. John William",male,0.4134615384615385,0.0,0.0,233866,0.1980668673744256,S,0
866,1,2,"Bystrom, Mrs. (Karolina)",female,0.7596153846153846,0.0,0.0,236852,0.1980668673744256,S,0
867,1,2,"Duran y More, Miss. Asuncion",female,0.4711538461538462,0.125,0.0,SC/PARIS 2149,0.21114385139500016,C,0
868,0,1,"Roebling, Mr. Washington Augustus II",male,0.548076923076923,0.0,0.0,PC 17590,0.7693496093511939,S,1
869,0,3,"van Melkebeke, Mr. Philemon",male,0.4903846153846155,0.0,0.0,345777,0.14474117231208025,S,0
870,1,3,"Johnson, Master. Harold Theodor",male,0.028846153846153848,0.125,0.16666666666666666,347742,0.1696259888107456,S,0
871,0,3,"Balkic, Mr. Cerin",male,0.4519230769230769,0.0,0.0,349248,0.12029972087807612,S,0
872,1,1,"Beckwith, Mrs. Richard Leonard (Sallie Monypeny)",female,0.8557692307692307,0.125,0.16666666666666666,11751,0.8007112124130029,S,1
873,0,1,"Carlsson, Mr. Frans Olof",male,0.5865384615384616,0.0,0.0,695,0.07617956437477907,S,1
874,0,3,"Vander Cruyssen, Mr. Victor",male,0.8557692307692307,0.0,0.0,345765,0.13712321587460233,S,0
875,1,2,"Abelson, Mrs. Samuel (Hannah Wizosky)",female,0.4903846153846155,0.125,0.0,P/PP 3381,0.3656619089989396,C,0
876,1,3,"Najib, Miss. Adele Kiamie ""Jane""",female,0.24038461538461542,0.0,0.0,2667,0.11007947052155576,C,0
877,0,3,"Gustafsson, Mr. Alfred Ossian",male,0.33653846153846156,0.0,0.0,7534,0.15000975098423996,S,0
878,0,3,"Petroff, Mr. Nedelio",male,0.31730769230769235,0.0,0.0,349212,0.12029972087807612,S,0
879,0,3,"Laleff, Mr. Kristo",male,0.4903846153846155,0.0,0.0,349217,0.12029972087807612,S,0
880,1,1,"Potter, Mrs. Thomas Jr (Lily Alexenia Wilson)",female,1.0,0.0,0.16666666666666666,11767,1.0,C,1
881,1,2,"Shelley, Mrs. William (Imanita Parrish Hall)",female,0.4326923076923077,0.0,0.16666666666666666,230433,0.3961337347488512,S,0
882,0,3,"Markun, Mr. Johann",male,0.5865384615384616,0.0,0.0,349257,0.12029972087807612,S,0
883,0,3,"Dahlberg, Miss. Gerda Ulrika",female,0.37500000000000006,0.0,0.0,7552,0.16023152493204781,S,0
884,0,2,"Banfield, Mr. Frederick James",male,0.4903846153846155,0.0,0.0,C.A./SOTON 34068,0.15997708518703607,S,0
885,0,3,"Sutehall, Mr. Henry Jr",male,0.4326923076923077,0.0,0.0,SOTON/OQ 392076,0.10741318576843849,S,0
886,0,3,"Rice, Mrs. William (Margaret Norton)",female,0.7019230769230769,0.0,0.8333333333333333,382652,0.4437459624830881,Q,0
887,0,2,"Montvila, Rev. Juozas",male,0.4711538461538462,0.0,0.0,211536,0.1980668673744256,S,0
888,1,1,"Graham, Miss. Margaret Edith",female,0.31730769230769235,0.0,0.0,112053,0.45707738624867444,S,1
889,0,3,"Johnston, Miss. Catherine Helen ""Carrie""",female,0.4903846153846155,0.125,0.3333333333333333,W./C. 6607,0.35728215691771387,S,0
890,1,1,"Behr, Mr. Karl Howell",male,0.4519230769230769,0.0,0.0,111369,0.45707738624867444,C,1
891,0,3,"Dooley, Mr. Patrick",male,0.5673076923076923,0.0,0.0,370376,0.11807832478090757,Q,0
